ID,Model,Model Name,Language,Answerable,Question,Expected Answer,Expected Keywords,Generated Answer,Expected Source,Retrieved Sources,Citations,Pipeline Failed,Failure Category,Failure Stage,Failure Reason,Rejected Native Answer,Citation Validation,Grounding Validation,Grounding Repaired,Generation Mode,Pipeline Error,Context Count Before Failure,Retrieval Mode,Retrieval Query,Backend Build Version,Generation Failed,Generation Error,Abstained,False Refusal,Correct Unanswerable Refusal,No Citation On Unanswerable,Normalized Exact Match,Token F1,Keyword Coverage,Question Keyword Coverage,Question+Answer Keyword Coverage,Faithfulness,Answer Relevance,Context Precision,Context Recall,Citation Accuracy,Citation Precision,Citation Recall,Citation F1,Retrieval Top K,Precision@K,Recall@K,Hit@K,MRR,Top-1 Accuracy,NDCG@K,First Relevant Rank,Retrieval Debug Available,Retrieval Time (ms),Retrieval No Result,Hallucination,Judge Reason,Judge Error,Judge Model,System Confidence,Backend Response Time (ms),Client Response Time (ms),Estimated Sequential E2E (ms),Context Fingerprint
ID-016,ollama,qwen3-custom:eval-20260803,ID,True,Berapa banyak tanggungan yang dicakup oleh asuransi kesehatan perusahaan?,Asuransi kesehatan perusahaan mencakup karyawan dan hingga 3 orang tanggungan.,3 tanggungan | asuransi kesehatan,Asuransi kesehatan perusahaan mencakup pekerja dan hingga 3 tanggungan. Tanggungan yang dimaksud mencakup keluarga pekerja yang diakui sebagai anggota keluarga dalam kebijakan asuransi kesehatan perusahaan.,FAQ_Benefits.txt,FAQ_Benefits.txt,FAQ_Benefits.txt,0,,,,,{},{},0,native_model,,1,evaluation_snapshot,Berapa banyak tanggungan yang dicakup oleh asuransi kesehatan perusahaan?,rag-grounding-guard-v21-20260804,0,,0,0,0,0,0.0,0.4571,1.0,0.5,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,5608.3,0.0,0,Answer accurately reflects context without adding unsupported details.,,qwen3:8b,0.7845,8773,8793.58,14401.88,d4ccf4601b0e7dcc
ID-017,ollama,qwen3-custom:eval-20260803,ID,True,Apakah perusahaan memberikan manfaat pensiun bagi karyawan?,"Ya, perusahaan memberikan kontribusi ke BPJS Ketenagakerjaan untuk seluruh karyawan.",BPJS Ketenagakerjaan | seluruh karyawan,Perusahaan memberikan manfaat pensiun berupa kontribusi kepada BPJS Ketenagakerjaan untuk semua karyawan.,FAQ_Benefits.txt,FAQ_Benefits.txt,FAQ_Benefits.txt,0,,,,,{},{},0,native_model,,1,evaluation_snapshot,Apakah perusahaan memberikan manfaat pensiun bagi karyawan?,rag-grounding-guard-v21-20260804,0,,0,0,0,0,0.0,0.6364,0.5,0.0,0.5,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,5735.56,0.0,0,Answer directly matches context's pension contribution detail to BPJS Ketenagakerjaan for all employees.,,qwen3:8b,0.8044,4291,4316.72,10052.28,d4ccf4601b0e7dcc
ID-018,ollama,qwen3-custom:eval-20260803,ID,True,Berapa kuota ukuran mailbox standar untuk karyawan?,Kuota mailbox standar untuk karyawan adalah 50 GB.,50 GB | kuota mailbox,Kuota ukuran mailbox standar untuk karyawan adalah 50 GB.,FAQ_Email_Calendar.txt,FAQ_Email_Calendar.txt,FAQ_Email_Calendar.txt,0,,,,,{},{},0,native_model,,1,evaluation_snapshot,Berapa kuota ukuran mailbox standar untuk karyawan?,rag-grounding-guard-v21-20260804,0,,0,0,0,0,0.0,0.9412,1.0,0.5,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,5720.1,0.0,0,Answer matches context exactly with correct quota value.,,qwen3:8b,0.8181,3307,3338.94,9059.04,7e991d0d6368726b
ID-019,ollama,qwen3-custom:eval-20260803,ID,True,Bagaimana cara membagikan kalender kepada rekan kerja?,Gunakan opsi calendar sharing dan berikan akses lihat (view access) kepada rekan kerja terkait.,calendar sharing | akses lihat,Gunakan opsi berbagi kalender dan beri akses tampilan kepada rekan kerja yang relevan.,FAQ_Email_Calendar.txt,FAQ_Email_Calendar.txt,FAQ_Email_Calendar.txt,0,,,,,{},{},0,native_model,,1,evaluation_snapshot,Bagaimana cara membagikan kalender kepada rekan kerja?,rag-grounding-guard-v21-20260804,0,,0,0,0,0,0.0,0.5185,0.0,0.0,0.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,6148.64,0.0,0,Answer matches context and expected behavior accurately.,,qwen3:8b,0.7489,4872,4889.23,11037.87,7e991d0d6368726b
ID-020,ollama,qwen3-custom:eval-20260803,ID,True,Berapa biaya penggantian kartu akses karyawan yang hilang?,"Biaya penggantian kartu akses adalah IDR 50.000, diajukan di meja resepsionis.",IDR 50.000 | penggantian kartu akses,Biaya penggantian kartu akses karyawan yang hilang adalah IDR 50.000. Penggantian kartu akses dapat dilakukan dengan mengajukan permohonan di meja depan.,FAQ_Facilities.txt,FAQ_Facilities.txt,FAQ_Facilities.txt,0,,,,,{},{},0,native_model,,1,evaluation_snapshot,Berapa biaya penggantian kartu akses karyawan yang hilang?,rag-grounding-guard-v21-20260804,0,,0,0,0,0,0.0,0.5625,1.0,0.5,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,6107.72,0.0,0,Answer correctly states cost and front desk procedure from context without adding unsupported details.,,qwen3:8b,0.7833,6811,6830.67,12938.39,00fcbd1201ceae71
ID-021,ollama,qwen3-custom:eval-20260803,ID,True,Di mana lokasi parkir karyawan tersedia?,Parkir karyawan tersedia di Basement 2.,Basement 2 | parkir karyawan,Parkir karyawan tersedia di Basement 2.,FAQ_Facilities.txt,FAQ_Facilities.txt,FAQ_Facilities.txt,0,,,,,{},{},0,native_model,,1,evaluation_snapshot,Di mana lokasi parkir karyawan tersedia?,rag-grounding-guard-v21-20260804,0,,0,0,0,0,1.0,1.0,1.0,0.5,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,3914.43,0.0,0,Answer matches retrieved context exactly,,qwen3:8b,0.7313,2716,2747.93,6662.36,00fcbd1201ceae71
ID-022,ollama,qwen3-custom:eval-20260803,ID,True,Di mana karyawan dapat menemukan slip gaji mereka?,Slip gaji tersedia di HR portal pada bagian My Documents setelah tanggal 25.,HR portal | My Documents | setelah tanggal 25,Karyawan dapat menemukan slip gaji mereka di portal HR dalam bagian My Documents setelah tanggal 25.,FAQ_HR.txt,FAQ_HR.txt,FAQ_HR.txt,0,,,,,{},{},0,native_model,,1,evaluation_snapshot,Di mana karyawan dapat menemukan slip gaji mereka?,rag-grounding-guard-v21-20260804,0,,0,0,0,0,0.0,0.7586,1.0,0.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,5245.11,0.0,0,Answer directly matches retrieved context's explicit statement about HR portal access,,qwen3:8b,0.7656,3892,3910.4,9155.51,b6953374d0452fd4
ID-023,ollama,qwen3-custom:eval-20260803,ID,True,Bagaimana cara memperbarui data rekening bank di sistem HR?,Ajukan perubahan melalui HR portal; perubahan berlaku mulai siklus payroll berikutnya.,HR portal | siklus payroll berikutnya,Cara memperbarui data rekening bank di sistem HR adalah dengan mengajukan perubahan melalui portal HR; perubahan tersebut berlaku mulai dari siklus pembayaran berikutnya.,FAQ_HR.txt,FAQ_HR.txt,FAQ_HR.txt,0,,,,,{},{},0,native_model,,1,evaluation_snapshot,Bagaimana cara memperbarui data rekening bank di sistem HR?,rag-grounding-guard-v21-20260804,0,,0,0,0,0,0.0,0.5294,0.5,0.0,0.5,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,4834.9,0.0,0,Answer directly matches context and expected response without adding or omitting key details.,,qwen3:8b,0.7413,6886,6919.23,11754.13,b6953374d0452fd4
ID-024,ollama,qwen3-custom:eval-20260803,ID,True,Bagaimana prosedur mengajukan permintaan laptop baru?,Ajukan permintaan melalui IT Service Desk dengan persetujuan manajer.,IT Service Desk | persetujuan manajer,"Untuk mengajukan permintaan laptop baru, pengguna harus mengajukan permintaan melalui IT Service Desk dengan persetujuan atasan.",FAQ_IT_Support.txt,FAQ_IT_Support.txt,FAQ_IT_Support.txt,0,,,,,{},{},0,native_model,,1,evaluation_snapshot,Bagaimana prosedur mengajukan permintaan laptop baru?,rag-grounding-guard-v21-20260804,0,,0,0,0,0,0.0,0.56,0.5,0.0,0.5,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,5254.3,0.0,0,Answer matches context and expected behavior exactly with no added or unsupported information.,,qwen3:8b,0.7521,5687,5693.29,10947.59,e71e7b350ab8b0df
ID-025,ollama,qwen3-custom:eval-20260803,ID,True,Apa saja yang harus dibawa karyawan baru pada hari pertama kerja?,"Karyawan baru harus membawa KTP yang masih berlaku, NPWP, dan detail rekening bank.",KTP yang masih berlaku | NPWP | detail rekening bank,NPWP (tax ID). detail rekening bank pada hari pertama kerja.,FAQ_Onboarding.txt,FAQ_Onboarding.txt,FAQ_Onboarding.txt,0,,,,,{},"{""checked_claims"": 2, ""missing_answer_requirements"": [], ""missing_evidence_requirements"": [], ""reasons"": [], ""score"": 0.833333, ""support_score"": 0.833333, ""supported"": true, ""unsupported_claims"": [], ""unsupported_facts"": []}",1,grounding_pruned,,1,evaluation_snapshot,Apa saja yang harus dibawa karyawan baru pada hari pertama kerja?,rag-grounding-guard-v21-20260804,0,,0,0,0,0,0.0,0.3478,0.6667,0.0,0.6667,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,6311.01,0.0,0,Answer misses KTP requirement from context but includes NPWP and bank details.,,qwen3:8b,0.7094,6248,6275.04,12586.05,2936b26a16ade777
ID-026,ollama,qwen3-custom:eval-20260803,ID,True,Berapa lama masa probation karyawan baru dan kapan evaluasinya?,Masa probation berlangsung 3 bulan dengan evaluasi kinerja formal pada minggu ke-12.,3 bulan | minggu ke-12 | evaluasi,Masa probation karyawan baru berlangsung selama 3 bulan. evaluasi dilakukan pada minggu ke-12. dilakukan sebelum konfirmasi status karyawan.,FAQ_Onboarding.txt | SOP_Onboarding.pdf,SOP_Onboarding.pdf | FAQ_Onboarding.txt,SOP_Onboarding.pdf,0,,,,,{},"{""checked_claims"": 3, ""missing_answer_requirements"": [], ""missing_evidence_requirements"": [], ""reasons"": [], ""score"": 0.755556, ""support_score"": 0.755556, ""supported"": true, ""unsupported_claims"": [], ""unsupported_facts"": []}",1,grounding_pruned,,2,evaluation_snapshot,Berapa lama masa probation karyawan baru dan kapan evaluasinya?,rag-grounding-guard-v21-20260804,0,,0,0,0,0,0.0,0.625,1.0,0.3333,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,5,0.4,1.0,1.0,1.0,1.0,1.0,1.0,1,5170.85,0.0,0,Answer matches context details about 3-month probation and week 12 evaluation.,,qwen3:8b,0.7388,11757,11778.25,16949.1,2b5813927b5f1782
ID-027,ollama,qwen3-custom:eval-20260803,ID,True,Pada tanggal berapa gaji karyawan dibayarkan setiap bulannya?,Gaji dibayarkan pada tanggal 25 setiap bulan.,tanggal 25,"Gaji karyawan dibayarkan pada tanggal 25 setiap bulannya. Jika tanggal 25 adalah hari libur, pembayaran dilakukan pada hari kerja sebelumnya.",FAQ_Payroll.txt,FAQ_Payroll.txt,FAQ_Payroll.txt,0,,,,,{},{},0,native_model,,1,evaluation_snapshot,Pada tanggal berapa gaji karyawan dibayarkan setiap bulannya?,rag-grounding-guard-v21-20260804,0,,0,0,0,0,0.0,0.4444,1.0,0.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,5887.73,0.0,0,"Answer matches context exactly, includes holiday adjustment without adding unsupported details.",,qwen3:8b,0.8138,6106,6115.27,12003.0,89b598da7e9ebd62
ID-028,ollama,qwen3-custom:eval-20260803,ID,True,Kapan lembur yang telah disetujui akan dibayarkan?,Lembur yang telah disetujui dibayarkan pada siklus payroll bulan berikutnya.,lembur | payroll bulan berikutnya,"Lembur yang telah disetujui akan dibayarkan pada pembayaran gaji bulan berikutnya. Pembayaran gaji dilakukan pada tanggal 25 setiap bulan, dan jika tanggal 25 adalah hari libur, pembayaran akan dilakukan pada hari kerja sebelumnya.",FAQ_Payroll.txt,FAQ_Payroll.txt,FAQ_Payroll.txt,0,,,,,{},{},0,native_model,,1,evaluation_snapshot,Kapan lembur yang telah disetujui akan dibayarkan?,rag-grounding-guard-v21-20260804,0,,0,0,0,0,0.0,0.3721,0.5,0.5,0.5,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,5856.65,0.0,0,Answer includes contextually supported details but combines payroll date rules with overtime payment timing.,,qwen3:8b,0.8291,8932,8965.02,14821.67,89b598da7e9ebd62
ID-029,ollama,qwen3-custom:eval-20260803,ID,True,Berapa hari maksimal karyawan diperbolehkan bekerja dari rumah dalam seminggu?,Karyawan diperbolehkan bekerja dari rumah maksimal 2 hari per minggu dengan persetujuan manajer.,2 hari per minggu | persetujuan manajer,Karyawan diperbolehkan bekerja dari rumah maksimal 2 hari dalam seminggu. Keputusan ini memerlukan persetujuan dari atasan.,FAQ_Remote_Work.txt | Policy_WFH.docx,Policy_WFH.docx,Policy_WFH.docx,0,,,,,{},{},0,native_model,,1,evaluation_snapshot,Berapa hari maksimal karyawan diperbolehkan bekerja dari rumah dalam seminggu?,rag-grounding-guard-v21-20260804,0,,0,0,0,0,0.0,0.6207,0.0,0.0,0.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,4659.19,0.0,0,The answer accurately reflects the retrieved context's 2-day limit with manager approval requirement.,,qwen3:8b,0.8546,5201,5229.71,9888.9,5941b628881a5b2b
ID-030,ollama,qwen3-custom:eval-20260803,ID,True,Apa yang harus dilakukan karyawan jika menerima email mencurigakan?,Karyawan tidak boleh mengklik tautan apa pun dan harus melaporkannya menggunakan tombol Report Phishing.,Report Phishing | tidak boleh mengklik tautan,harus melaporkan email tersebut menggunakan tombol Laporan Phishing.,FAQ_Security_Awareness.txt,FAQ_Security_Awareness.txt,FAQ_Security_Awareness.txt,0,,,,,{},"{""checked_claims"": 1, ""missing_answer_requirements"": [], ""missing_evidence_requirements"": [], ""reasons"": [], ""score"": 0.833333, ""support_score"": 0.833333, ""supported"": true, ""unsupported_claims"": [], ""unsupported_facts"": []}",1,grounding_pruned,,1,evaluation_snapshot,Apa yang harus dilakukan karyawan jika menerima email mencurigakan?,rag-grounding-guard-v21-20260804,0,,0,0,0,0,0.0,0.3636,0.0,0.0,0.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,5441.96,0.0,0,Answer correctly identifies reporting via phishing button but omits the critical 'do not click links' instruction from context.,,qwen3:8b,0.8108,5970,5991.67,11433.63,e5613c6bb4e8337b
ID-031,ollama,qwen3-custom:eval-20260803,ID,True,Apa yang harus dilakukan jika laptop kantor hilang?,Laporkan segera ke IT agar perangkat dapat dihapus datanya dari jarak jauh (remote wipe).,laporkan ke IT | remote wipe,"Jika laptop kantor hilang, laporan segera ke IT agar perangkat dapat dihapus secara jarak jauh.",FAQ_Security_Awareness.txt,FAQ_Security_Awareness.txt,FAQ_Security_Awareness.txt,0,,,,,{},{},0,native_model,,1,evaluation_snapshot,Apa yang harus dilakukan jika laptop kantor hilang?,rag-grounding-guard-v21-20260804,0,,0,0,0,0,0.0,0.6207,0.0,0.0,0.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,4118.77,0.0,0,Answer matches context exactly with correct action and phrasing.,,qwen3:8b,0.7163,4700,4727.85,8846.62,e5613c6bb4e8337b
ID-032,ollama,qwen3-custom:eval-20260803,ID,True,Siapa yang menyetujui permintaan akses ke sebuah aplikasi atau software?,Permintaan akses diajukan melalui IT Service Desk dan disetujui oleh pemilik sistem (system owner).,IT Service Desk | pemilik sistem,Sistem pemilik menyetujui permintaan akses ke sebuah aplikasi atau software. Permintaan akses harus diajukan melalui IT Service Desk untuk mendapatkan persetujuan.,FAQ_Software_Access.txt,FAQ_Software_Access.txt,FAQ_Software_Access.txt,0,,,,,{},{},0,native_model,,1,evaluation_snapshot,Siapa yang menyetujui permintaan akses ke sebuah aplikasi atau software?,rag-grounding-guard-v21-20260804,0,,0,0,0,0,0.0,0.5143,1.0,0.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,4768.72,0.0,0,Answer correctly identifies system owner as approver via IT Service Desk per context.,,qwen3:8b,0.7949,6542,6567.19,11335.91,10d7a3daa835f38b
ID-033,ollama,qwen3-custom:eval-20260803,ID,True,Siapa yang menanggung biaya lisensi software untuk keperluan kerja?,Lisensi perangkat lunak bisnis yang telah disetujui ditanggung oleh anggaran IT.,anggaran IT | lisensi perangkat lunak bisnis,Biaya lisensi software yang telah disetujui untuk keperluan kerja ditanggung oleh anggaran IT.,FAQ_Software_Access.txt,FAQ_Software_Access.txt,FAQ_Software_Access.txt,0,,,,,{},{},0,native_model,,1,evaluation_snapshot,Siapa yang menanggung biaya lisensi software untuk keperluan kerja?,rag-grounding-guard-v21-20260804,0,,0,0,0,0,0.0,0.6667,0.5,0.0,0.5,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,5714.55,0.0,0,Answer directly matches context stating IT budget covers approved licenses.,,qwen3:8b,0.7864,15352,15361.3,21075.85,10d7a3daa835f38b
ID-034,ollama,qwen3-custom:eval-20260803,ID,True,Bagaimana sikap perusahaan terhadap tindakan pelecehan di tempat kerja?,"Perusahaan menerapkan kebijakan tanpa toleransi (zero tolerance) terhadap segala bentuk pelecehan, dan keluhan dapat dilaporkan secara rahasia ke HR atau melalui jalur whistleblower.",tanpa toleransi | HR | jalur whistleblower,Perusahaan memiliki sikap nol toleransi terhadap tindakan pelecehan di tempat kerja.,Policy_Anti_Harassment.docx,Policy_Anti_Harassment.docx,Policy_Anti_Harassment.docx,0,,,,,{},{},0,native_model,,1,evaluation_snapshot,Bagaimana sikap perusahaan terhadap tindakan pelecehan di tempat kerja?,rag-grounding-guard-v21-20260804,0,,0,0,0,0,0.0,0.2353,0.0,0.0,0.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,5787.05,0.0,0,Answer directly matches context's zero-tolerance policy statement without adding unsupported details.,,qwen3:8b,0.7929,3694,3713.31,9500.36,3eea58ae18af0436
ID-035,ollama,qwen3-custom:eval-20260803,ID,True,Apa syarat yang harus dipenuhi sebelum perangkat pribadi digunakan untuk email kantor?,Perangkat pribadi harus didaftarkan terlebih dahulu ke sistem mobile device management (MDM).,MDM | mobile device management | didaftarkan,"Sebelum perangkat pribadi digunakan untuk email kantor, perangkat tersebut harus terdaftar dalam sistem manajemen perangkat mobile (MDM).",Policy_BYOD.docx,Policy_BYOD.docx,Policy_BYOD.docx,0,,,,,{},{},0,native_model,,1,evaluation_snapshot,Apa syarat yang harus dipenuhi sebelum perangkat pribadi digunakan untuk email kantor?,rag-grounding-guard-v21-20260804,0,,0,0,0,0,0.0,0.4138,0.3333,0.0,0.3333,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,4953.69,0.0,0,Answer directly matches expected response and is fully supported by the retrieved context.,,qwen3:8b,0.8422,4669,4696.8,9650.49,6134ef870aa9bb42
ID-036,ollama,qwen3-custom:eval-20260803,ID,True,Apakah perusahaan berhak menghapus data dari perangkat pribadi karyawan?,"Ya, perusahaan berhak melakukan remote wipe untuk menghapus data korporat dari perangkat yang telah terdaftar.",remote wipe | data korporat | perangkat terdaftar,Perusahaan berhak menghapus data dari perangkat pribadi karyawan jika perangkat tersebut digunakan untuk email kerja dan harus terdaftar dalam sistem manajemen perangkat mobile (MDM). Hal ini diatur dalam kebijakan Bring Your Own Device (BYOD).,Policy_BYOD.docx,Policy_BYOD.docx,Policy_BYOD.docx,0,,,,,{},{},0,native_model,,2,evaluation_snapshot,Apakah perusahaan berhak menghapus data dari perangkat pribadi karyawan?,rag-grounding-guard-v21-20260804,0,,0,0,0,0,0.0,0.3265,0.3333,0.0,0.3333,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,4607.22,0.0,0,Answer directly references BYOD policy context about MDM enrollment and data deletion rights.,,qwen3:8b,0.6988,7560,7585.59,12192.81,4bdb0c022b7ced0d
ID-037,ollama,qwen3-custom:eval-20260803,ID,True,Bagaimana cara karyawan mengungkapkan potensi konflik kepentingan?,Potensi konflik kepentingan harus diungkapkan secara tertulis kepada HR.,HR | tertulis | konflik kepentingan,Karyawan harus mengungkapkan potensi konflik kepentingan dengan mengajukan pengungkapan secara tertulis kepada HR.,Policy_Code_of_Conduct.docx,Policy_Code_of_Conduct.docx,Policy_Code_of_Conduct.docx,0,,,,,{},{},0,native_model,,1,evaluation_snapshot,Bagaimana cara karyawan mengungkapkan potensi konflik kepentingan?,rag-grounding-guard-v21-20260804,0,,0,0,0,0,0.0,0.7273,1.0,0.3333,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,5689.06,0.0,0,Answer exactly matches context's requirement for written disclosure to HR.,,qwen3:8b,0.8682,4236,4261.55,9950.61,4d5f11a06d19d08a
ID-038,ollama,qwen3-custom:eval-20260803,ID,True,Apa saja aturan keamanan data pada laptop perusahaan?,"Seluruh laptop perusahaan wajib menggunakan enkripsi disk penuh (full-disk encryption), dan penggunaan penyimpanan USB pribadi pada laptop perusahaan dilarang.",enkripsi disk penuh | penyimpanan USB dilarang,Laptop perusahaan harus menggunakan enkripsi disk penuh.,Policy_Data_Security.docx,Policy_Data_Security.docx,Policy_Data_Security.docx,0,,,,,{},"{""checked_claims"": 1, ""missing_answer_requirements"": [], ""missing_evidence_requirements"": [], ""reasons"": [], ""score"": 1.0, ""support_score"": 1.0, ""supported"": true, ""unsupported_claims"": [], ""unsupported_facts"": []}",1,grounding_pruned,,1,evaluation_snapshot,Apa saja aturan keamanan data pada laptop perusahaan?,rag-grounding-guard-v21-20260804,0,,0,0,0,0,0.0,0.4444,0.5,0.0,0.5,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,5935.1,0.0,0,System answer matches context's full-disk encryption requirement but omits USB restriction not present in provided context.,,qwen3:8b,0.8627,5241,5270.59,11205.69,cbf5577c874ced8f
ID-039,ollama,qwen3-custom:eval-20260803,ID,True,Ada berapa level klasifikasi informasi di perusahaan dan apa saja?,"Terdapat empat level klasifikasi informasi, yaitu Public, Internal, Confidential, dan Restricted.",Public | Internal | Confidential | Restricted,yaitu Public. Internal. Confidential. Restricted. Klasifikasi ini dijelaskan dalam kebijakan Information Classification Policy.,Policy_Information_Classification.docx,Policy_Information_Classification.docx,Policy_Information_Classification.docx,0,,,,,{},"{""checked_claims"": 5, ""missing_answer_requirements"": [], ""missing_evidence_requirements"": [], ""reasons"": [], ""score"": 0.866667, ""support_score"": 0.866667, ""supported"": true, ""unsupported_claims"": [], ""unsupported_facts"": []}",1,grounding_pruned,,2,evaluation_snapshot,Ada berapa level klasifikasi informasi di perusahaan dan apa saja?,rag-grounding-guard-v21-20260804,0,,0,0,0,0,0.0,0.5,1.0,0.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,5709.78,0.0,0,Answer accurately lists four levels from context and references the policy name.,,qwen3:8b,0.4465,6762,6782.1,12491.88,01b8dc84c060d165
ID-040,ollama,qwen3-custom:eval-20260803,ID,True,Apa aturan penanganan data dengan klasifikasi Restricted?,Data Restricted hanya boleh diakses melalui perangkat yang dikelola perusahaan dan tidak boleh dikirim melalui email eksternal.,perangkat yang dikelola perusahaan | tidak boleh dikirim email eksternal,Data dengan klasifikasi Restricted hanya boleh diakses melalui perangkat yang dikelola perusahaan.,Policy_Information_Classification.docx,Policy_Information_Classification.docx,Policy_Information_Classification.docx,0,,,,,{},"{""checked_claims"": 1, ""missing_answer_requirements"": [], ""missing_evidence_requirements"": [], ""reasons"": [], ""score"": 0.6, ""support_score"": 0.6, ""supported"": true, ""unsupported_claims"": [], ""unsupported_facts"": []}",1,grounding_pruned,,1,evaluation_snapshot,Apa aturan penanganan data dengan klasifikasi Restricted?,rag-grounding-guard-v21-20260804,0,,0,0,0,0,0.0,0.6897,0.5,0.0,0.5,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,4928.03,0.0,0,Answer matches expected behavior and context without adding unsupported details.,,qwen3:8b,0.7938,4828,4854.87,9782.9,b3b33a20fa6bfee3
ID-041,ollama,qwen3-custom:eval-20260803,ID,True,Berapa hari cuti tahunan yang diberikan kepada karyawan?,"Karyawan berhak atas 12 hari cuti tahunan per tahun, yang terakumulasi setiap bulan.",12 hari | cuti tahunan | terakumulasi setiap bulan,Karyawan berhak mendapatkan 12 hari libur tahunan per tahun. Hari libur tersebut diperhitungkan secara bulanan.,Policy_Leave.docx,Policy_Leave.docx,Policy_Leave.docx,0,,,,,{},{},0,native_model,,1,evaluation_snapshot,Berapa hari cuti tahunan yang diberikan kepada karyawan?,rag-grounding-guard-v21-20260804,0,,0,0,0,0,0.0,0.5,0.3333,0.3333,0.6667,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,5093.9,0.0,0,Answer directly matches context's 12 days annual leave with monthly accrual.,,qwen3:8b,0.8444,4392,4419.92,9513.82,aad3a402e867bc3c
ID-042,ollama,qwen3-custom:eval-20260803,ID,True,Kapan surat keterangan dokter diperlukan untuk cuti sakit?,Surat keterangan dokter diperlukan jika cuti sakit lebih dari 2 hari berturut-turut.,surat keterangan dokter | lebih dari 2 hari berturut-turut,Surat keterangan dokter diperlukan untuk cuti sakit jika cuti tersebut melebihi 2 hari berturut-turut.,Policy_Leave.docx,Policy_Leave.docx,Policy_Leave.docx,0,,,,,{},{},0,native_model,,1,evaluation_snapshot,Kapan surat keterangan dokter diperlukan untuk cuti sakit?,rag-grounding-guard-v21-20260804,0,,0,0,0,0,0.0,0.7857,0.5,0.5,0.5,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,5618.13,0.0,0,Context explicitly states doctor's certificate required for sick leave exceeding 2 consecutive days.,,qwen3:8b,0.8584,4365,4393.19,10011.32,d6ae2bf7fd56dbc7
